text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,statusSource,screenName,retweetCount,isRetweet,retweeted
DEMONETIZATION IN HINDSIGHT https://t.co/9WNleZzTCW,False,1,,4/15/2017 4:29,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PVRajeevS,0,False,False
"RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization
#TrustBJP https://t.co/PK9qO92K4N",False,0,,4/15/2017 4:22,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nuggettoffy,24,True,False
"RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization
#TrustBJP https://t.co/PK9qO92K4N",False,0,,4/15/2017 4:19,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",p_sahibsingh,24,True,False
@rahulroushan @LenteCurrite Then tell me this demonetization Was a scam or not?,False,0,rahulroushan,4/15/2017 4:16,False,8.5289e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GGlobalgraphics,0,False,False
RT @r_kodali: Now poor are with Modi because of demonetization and his Pro- poor policies. https://t.co/CpniBQUSB3,False,0,,4/15/2017 4:06,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",krishanjee,1,True,False
"RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization
#TrustBJP https://t.co/PK9qO92K4N",False,0,,4/15/2017 3:54,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",DasMattu,24,True,False
Demonetization of Rs. 500 and Rs. 1000 currency notes https://t.co/H18bRZnDFu,False,1,,4/15/2017 3:51,False,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",broadbandforum,0,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 3:50,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",GSD_SteVB,147,True,False
RT @vrsrini: These graphs show that the points reached in Feb would have been more or less same if there was no #demonetization.. https://t…,False,0,,4/15/2017 3:48,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",omgupta60,1,True,False
"RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization
#TrustBJP https://t.co/PK9qO92K4N",False,0,,4/15/2017 3:44,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",raviagrawalbjp,24,True,False
"Five months after #Modi's demonetization efforts began, Indians are struggling to find cash at ATMs
#economy #India https://t.co/jflKZbuUpH",False,0,,4/15/2017 3:43,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",raddreportmag,0,False,False
"RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization
#TrustBJP https://t.co/PK9qO92K4N",False,0,,4/15/2017 3:40,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rajendr76194898,24,True,False
"India exports grow fastest in 5 years in 2016-17, despite demonetization
#TrustBJP https://t.co/PK9qO92K4N",False,47,,4/15/2017 3:38,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bjpsamvad,24,False,False
"people have got stunts like, Swachata Diwas,Yoga Day, Demonetization,anti-Romeo drives,gau rakshaks,etc.
Yet de have voted for BJP!
@mkatju",False,0,,4/15/2017 3:32,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KamalSYsingh,0,False,False
@PMOIndia do something against landmafia even DEMONETIZATION has not helped yet. A planned strategyg is still required to crub soaring price,False,0,PMOIndia,4/15/2017 3:24,False,8.52801e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drabsjpr,0,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 3:21,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RasberryRachel,147,True,False
@ArvindKejriwal @AamAadmiParty They are now starting facing business slow down aftr demonetization and politely acc… https://t.co/Z7K939EsUu,False,1,MaheshS22041975,4/15/2017 3:16,True,8.53084e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MaheshS22041975,0,False,False
"This was a no-brainer hope the leakage is managed well by the #incometax #vigilantes 
#CleanUpCash #Demonetization… https://t.co/yodw4FO0Py",False,0,ChetanMahajan,4/15/2017 3:14,True,8.00554e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChetanMahajan,0,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 3:08,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LukeRebber,147,True,False
RT @CubeDwellerz: This shirt is dedicated to some of our favorite #YouTubers #demonetization #demonetized #DeMonetisation #demonetized http…,False,0,,4/15/2017 3:07,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",webhostingbook,4,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 2:59,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",budmandavid,147,True,False
"@ANINewsUP @ANI_news Again grt initiative with worst implementation like demonetization,students may b told abt grt… https://t.co/Z9Epr5h9eu",False,0,ANINewsUP,4/15/2017 2:46,True,8.52771e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amzadbabloo,0,False,False
@CholericCleric Whats the connection wih demonetization? Increased production of cereals is probably good. But rice… https://t.co/a3K1ojrxAV,False,1,CholericCleric,4/15/2017 2:42,True,8.53008e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamVaalPaiyan_,0,False,False
"RT @KiranKS: Operation Clean Money: 60,000 people been identified for investigation into claims of excessive cash sales during #demonetizat…",False,0,,4/15/2017 2:40,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",drdevendrasaini,8,True,False
"I'm not saying we don't need cash, indeed I'm a critic of demonetization, but believe govt has done an amazing job… https://t.co/Z8dZ73eZFb",False,4,,4/15/2017 2:35,True,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thesuniljain,5,False,False
"For all who had doubted  demonetization,this is 1 such example of d impact it had on black <ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> hoarding.But..An ostri… https://t.co/E9Xmf6uFiK",False,0,,4/15/2017 2:32,True,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rksinghn,0,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 2:27,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HitGirlNow,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 2:22,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JaclynTeacher,147,True,False
"more than 60,000 people identified for investigation into claims of excessive cash sales during  demonetization 
 https://t.co/GMjKd7Bocr",False,0,,4/15/2017 2:12,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tisaiyan,0,False,False
"RT @brushfiremind: In the wake of the YouTube Demonetization madness we need subscribers. https://t.co/WFZPJwu6hDSupport FREE SPEECH!",False,0,,4/15/2017 2:03,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rodie_ccw,1,True,False
"@timesofindia A good example, how demonetization has wrecked corruption. The corporator is not poor by 14.8 Cr.",False,0,timesofindia,4/15/2017 2:01,False,8.53032e+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",everestpeak,0,False,False
"@Karanraina88 @mediacrooks @ndtv Remember after demonetization when his ISI funds became raddi, he had to abandon M… https://t.co/K6gYzuHXVu",False,0,Karanraina88,4/15/2017 1:56,True,8.53063e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ArunNutan,0,False,False
"Demonetization has only increased prices of fruits,vegetables &amp; other day-to -day essential commodities spiralling higher &amp; higher!!!!",False,0,,4/15/2017 1:47,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mkr19,0,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 1:21,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",keller864runner,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 1:05,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shinobi1kenobii,147,True,False
This shirt is dedicated to some of our favorite #YouTubers #demonetization #demonetized #DeMonetisation… https://t.co/gKQhfgSrOz,False,0,,4/15/2017 0:21,True,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CubeDwellerz,4,False,False
YouTube demonetization: Plane crashes and YouTube don’t mix – TomoNews https://t.co/QaFti7UVM1 https://t.co/OFmFjyb34O,False,0,,4/15/2017 0:17,False,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",tradeflights,0,False,False
YouTube demonetization: Plane crashes and YouTube don’t mix – TomoNews https://t.co/vDAH55DdmU https://t.co/XvqHBzkapD,False,0,,4/15/2017 0:17,False,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",TAAForum,0,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/15/2017 0:01,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Swedensfuture,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 23:59,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anitaDlivaditis,147,True,False
RT @thomavella: Demonetization isn't censorship https://t.co/ZXHhMuwCEq,False,0,,4/14/2017 23:47,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Music_Man_Mike,7,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 23:41,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RobertLeija,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 23:32,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",fireblizz,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 23:31,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",frokensverige,147,True,False
"RT @JPAL_Global: Banerjee: Most people we surveyed thought #demonetization was bad for them, but good for the country. https://t.co/N64rKmW…",False,0,,4/14/2017 23:27,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pritha88,2,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 23:18,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lorimerchant3,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 23:15,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cracki,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 23:10,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",trentster,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 23:05,False,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TruthFrqncyNews,147,True,False
""" Isn’t it time for the demonetization of spirituality and the renaissance of lovingly and freely sharing... https://t.co/f8IqLB7wTa",False,0,,4/14/2017 22:52,False,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",LeiaMerkabel,0,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:45,False,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BillyBlackstock,147,True,False
So does this wrestling demonetization thing on youtube include wrestling video games?,False,11,,4/14/2017 22:41,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TwoBrosGaming,1,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:37,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TroyCFour,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:33,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Cryptoid870,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:30,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",savvie54,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:25,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EvolaLover,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:20,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kartoffel_eis,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:18,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",toadstoolfrags,147,True,False
RT @thomavella: Demonetization isn't censorship https://t.co/ZXHhMuwCEq,False,0,,4/14/2017 22:16,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hulitherium,7,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:14,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TrushE_Bob,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:11,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",magliaro_tony,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:08,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Enjambement98,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:06,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SturdyWendy,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:05,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SevenFlamingos,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:04,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",danwho9,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:03,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GamerOps,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:01,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JerryLMaine,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:01,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaximusBenjamus,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 22:00,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2coldcoronas,147,True,False
"In the wake of the YouTube Demonetization madness we need subscribers. https://t.co/WFZPJwu6hDSupport FREE SPEECH!",False,2,,4/14/2017 21:59,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",brushfiremind,1,False,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:58,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",buybuydandavis,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:57,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",the_lion_rises,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:55,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",IAmVerySilky,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:54,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JohnRealSmith,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:54,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mesh_Truth,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:54,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lynn6319,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:53,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarkitectNYC,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:53,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SuperDonald1,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:53,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GosnellRob,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:52,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",friesarefun,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:52,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wvueers2,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:52,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",storspiken,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:52,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MarcusKoenig,147,True,False
"RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…",False,0,,4/14/2017 21:51,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Camdemonium17,147,True,False
"Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I get no money.",False,362,,4/14/2017 21:51,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Timcast,147,False,False
I added a video to a @YouTube playlist https://t.co/7t4Ljt53al Demonetization Is Not The End Of YouTube,False,1,,4/14/2017 21:11,False,,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",AngrymanChannel,1,False,False
"Soon Everyone Will Come to An Agreement That @facebook @YouTube And @Google ALL SUCK!

#Censorship #Demonetization… https://t.co/jd23HctvZv",False,3,,4/14/2017 20:44,True,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",noggfresh1,0,False,False
"RT @SickularLibtard: Left: Modis unplanned DeMonetization killing Innocents.

Partition was planned very well by BharatRatna Gandhi/Nehru n…",False,0,,4/14/2017 20:04,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RakeshB81824617,587,True,False
"Google, YouTube waging “demonetization” WAR on alternative media to bankrupt independent journalism https://t.co/mhsLuHPCAe",False,0,,4/14/2017 19:46,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",timeforskin,0,False,False
RT @seshadrireddy: Demonetization - Why Modi should write off farmers loans? - Sign the Petition! https://t.co/XF7IQ2BKzT via @ChangeOrg_In…,False,0,,4/14/2017 19:35,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ibragimsa9az,2,True,False
"RT @KiranKS: Operation Clean Money: 60,000 people been identified for investigation into claims of excessive cash sales during #demonetizat…",False,0,,4/14/2017 19:28,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",cong_mukt_desh,8,True,False
"RT @Himkunzum: @ANI_news black money sure, and some said demonetization will have no effect",False,0,,4/14/2017 19:23,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sidnairatwork,2,True,False
RT @thomavella: Demonetization isn't censorship https://t.co/ZXHhMuwCEq,False,0,,4/14/2017 18:42,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mathias_J_P,7,True,False
RT @wef: Demonetization in #India: A political and monetary miracle? https://t.co/zvsuCyKEkY https://t.co/FcMdcVN8et,False,0,,4/14/2017 18:33,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rootsrachere191,49,True,False
"Dear Indian media which was very active at the time of Demonetization., why don't you show the news of India... https://t.co/zDJArgIQYP",False,0,,4/14/2017 18:15,False,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Tushaarspark,0,False,False
"RT @KiranKS: Operation Clean Money: 60,000 people been identified for investigation into claims of excessive cash sales during #demonetizat…",False,0,,4/14/2017 18:14,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",skoulgik,8,True,False
"RT @KiranKS: Operation Clean Money: 60,000 people been identified for investigation into claims of excessive cash sales during #demonetizat…",False,0,,4/14/2017 18:10,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",wavehit,8,True,False
RT @KiranKS: Indian economy and trade getting back in order after a brief #demonetization lull. This is very promising! https://t.co/1dTjOt…,False,0,,4/14/2017 18:06,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cvrchandra10,8,True,False
RT @databaseDNA: A cashless society is all they need to shut undesirables out of the system. Make the youtube demonetization seem like the…,False,0,,4/14/2017 18:04,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",apaulk2,2,True,False
"Operation Clean Money: 60,000 people been identified for investigation into claims of excessive cash sales during #demonetization period.",False,9,,4/14/2017 18:03,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",KiranKS,8,False,False
Arun Ji...There is no money in any ATM. When are u going to release us from Demonetization problems,False,0,,4/14/2017 18:02,False,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ananthnatht,0,False,False
@NarendraModi98 Mr. Prime minister... we the tamil farmers supported demonetization....so please do  support farmers,False,0,NarendraModi98,4/14/2017 17:55,False,8.52012e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guna5555,0,False,False
@NarendraModi98 Mr. Prime minister... we the tamil farmers supported demonetization....so please do  support farmers,False,0,NarendraModi98,4/14/2017 17:53,False,8.52815e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guna5555,0,False,False
@NarendraModi98 Mr. Prime minister... we the tamil farmers supported demonetization....so please do  support farmers,False,0,NarendraModi98,4/14/2017 17:51,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guna5555,0,False,False
@narendramodi Mr. Prime minister... we the tamil farmers supported demonetization....so please do  support farmers,False,0,narendramodi,4/14/2017 17:50,False,8.52832e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",guna5555,0,False,False
RT @KiranKS: Indian economy and trade getting back in order after a brief #demonetization lull. This is very promising! https://t.co/1dTjOt…,False,0,,4/14/2017 17:46,False,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",atlantesindia,8,True,False
RT @KiranKS: Indian economy and trade getting back in order after a brief #demonetization lull. This is very promising! https://t.co/1dTjOt…,False,0,,4/14/2017 17:40,False,,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",karunaadukolar,8,True,False
Demonetization Impact was Short-lived: Tata Sponge MD https://t.co/yuVtv2Pwj8,False,0,,4/14/2017 17:29,False,,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>",360Steel,0,False,False
RT @amazingatheist: It's looking like this demonetization crisis might be coming to an end. *fingers crossed*,False,0,,4/14/2017 17:22,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gr_sai,38,True,False
@johniadarola @TheYoungTurks YouTube demonetization,False,0,johniadarola,4/14/2017 17:18,False,8.52928e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pcarsnation,0,False,False
@ramana1729 Karnataka and Tamilnadu appear to have Topped in the Black Money holding Levels before Demonetization.,False,0,ramana1729,4/14/2017 17:02,False,8.52836e+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",karavadiraghava,0,False,False
@priyansh2106 @ANI_news @bainjal and @PChidambaram_IN to say demonetization didnt help detect black money,False,0,priyansh2106,4/14/2017 16:55,False,8.52818e+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HooYeda,0,False,False
